,timestamp,open,high,low,close,volume
1119,2021-08-26 14:05:00+05:30,1378,1378.65,1377.3,1377.65,11475
1120,2021-08-26 14:06:00+05:30,1377.65,1378.25,1376.8,1377.55,7526
1121,2021-08-26 14:07:00+05:30,1377,1377.9,1377,1377.9,3432
1122,2021-08-26 14:08:00+05:30,1377.9,1378.5,1377.05,1377.6,10257
1123,2021-08-26 14:09:00+05:30,1377.4,1377.75,1377,1377.6,6104
1124,2021-08-26 14:10:00+05:30,1377.6,1378.5,1377.55,1377.9,6870
1125,2021-08-26 14:11:00+05:30,1377.9,1378.15,1377.5,1377.8,2847
1126,2021-08-26 14:12:00+05:30,1377.8,1377.85,1377.15,1377.7,2865
1127,2021-08-26 14:13:00+05:30,1377.7,1377.7,1377.15,1377.2,2706
1128,2021-08-26 14:14:00+05:30,1377.2,1377.5,1376,1376.65,6820
1129,2021-08-26 14:15:00+05:30,1376.65,1377,1376.2,1376.7,4249
1130,2021-08-26 14:16:00+05:30,1376.7,1376.8,1375.5,1375.7,8830
1131,2021-08-26 14:17:00+05:30,1375.9,1376.9,1375.25,1376.6,25497
1132,2021-08-26 14:18:00+05:30,1376.1,1376.65,1375.45,1375.8,9464
1133,2021-08-26 14:19:00+05:30,1375.9,1376.3,1375.5,1375.9,9169
1134,2021-08-26 14:20:00+05:30,1375.9,1375.9,1375,1375.65,11428
1135,2021-08-26 14:21:00+05:30,1375.65,1375.95,1374.45,1375.7,10295
1136,2021-08-26 14:22:00+05:30,1375.5,1375.75,1374.7,1375.45,17955
1137,2021-08-26 14:23:00+05:30,1375.45,1375.8,1374.9,1375.15,5998
1138,2021-08-26 14:24:00+05:30,1375.15,1375.2,1374.5,1375.2,9653
1139,2021-08-26 14:25:00+05:30,1374.95,1375.5,1374.4,1375.4,12901
1140,2021-08-26 14:26:00+05:30,1375.4,1375.6,1375.05,1375.5,6123
1141,2021-08-26 14:27:00+05:30,1375.5,1375.5,1374.2,1374.6,8263
1142,2021-08-26 14:28:00+05:30,1374.45,1375,1374,1375,13320
1143,2021-08-26 14:29:00+05:30,1374.9,1375,1374.3,1374.7,3405
1144,2021-08-26 14:30:00+05:30,1374.3,1374.9,1374.05,1374.9,4641
1145,2021-08-26 14:31:00+05:30,1374.9,1375.1,1374.4,1375.1,7808
1146,2021-08-26 14:32:00+05:30,1374.8,1375,1374.1,1374.8,13569
1147,2021-08-26 14:33:00+05:30,1374.8,1374.95,1373.05,1373.55,22035
1148,2021-08-26 14:34:00+05:30,1373.15,1373.6,1371.65,1371.65,29069
1149,2021-08-26 14:35:00+05:30,1371.65,1372.5,1370.6,1370.6,31789
1150,2021-08-26 14:36:00+05:30,1371,1371.25,1370.2,1370.75,21653
1151,2021-08-26 14:37:00+05:30,1371,1372.05,1370.25,1370.6,35650
1152,2021-08-26 14:38:00+05:30,1370.45,1370.7,1368,1368,67580
1153,2021-08-26 14:39:00+05:30,1368.05,1369.15,1367.5,1368,39602
1154,2021-08-26 14:40:00+05:30,1368.45,1369.5,1368.05,1368.45,30529
1155,2021-08-26 14:41:00+05:30,1368.25,1368.65,1367.3,1368.25,28326
1156,2021-08-26 14:42:00+05:30,1368.3,1369.8,1368,1369.3,18882
1157,2021-08-26 14:43:00+05:30,1369.3,1370,1368.4,1369.8,23638
1158,2021-08-26 14:44:00+05:30,1369.7,1369.7,1368.5,1369,11515
1159,2021-08-26 14:45:00+05:30,1368.65,1369.55,1368,1368.4,19268
1160,2021-08-26 14:46:00+05:30,1368.4,1368.4,1368,1368.2,16199
1161,2021-08-26 14:47:00+05:30,1368.2,1368.4,1366,1366.85,55980
1162,2021-08-26 14:48:00+05:30,1366.5,1368.05,1366.4,1367.35,28638
1163,2021-08-26 14:49:00+05:30,1367.7,1368.9,1367.4,1368.45,32103
1164,2021-08-26 14:50:00+05:30,1368.25,1370.2,1368,1369.95,44823
1165,2021-08-26 14:51:00+05:30,1370,1370.8,1369.8,1370.15,19935
1166,2021-08-26 14:52:00+05:30,1370,1370.1,1368.6,1369,17278
1167,2021-08-26 14:53:00+05:30,1368.6,1369.3,1368.5,1369.3,8622
1168,2021-08-26 14:54:00+05:30,1369.3,1369.5,1368.35,1368.9,10004
1169,2021-08-26 14:55:00+05:30,1368.4,1369.3,1368.05,1369.1,11803
1170,2021-08-26 14:56:00+05:30,1369.5,1369.5,1368.5,1368.8,7868
1171,2021-08-26 14:57:00+05:30,1368.7,1369.15,1367.65,1367.7,17206
1172,2021-08-26 14:58:00+05:30,1367.95,1368.25,1367.25,1367.4,8483
1173,2021-08-26 14:59:00+05:30,1367.4,1367.8,1366.3,1367,26642
1174,2021-08-26 15:00:00+05:30,1367.2,1368.55,1366.9,1368.3,45628
1175,2021-08-26 15:01:00+05:30,1367.95,1369.9,1367.8,1369.8,43774
1176,2021-08-26 15:02:00+05:30,1370,1372,1369.85,1371.4,49644
1177,2021-08-26 15:03:00+05:30,1371.95,1373,1370.9,1373,40750
1178,2021-08-26 15:04:00+05:30,1373,1374.9,1373,1374.55,70435
1179,2021-08-26 15:05:00+05:30,1374.55,1375.95,1374,1375,58125
1180,2021-08-26 15:06:00+05:30,1374.7,1374.7,1373,1373.55,35291
1181,2021-08-26 15:07:00+05:30,1373.65,1374.1,1372.25,1373.85,49235
1182,2021-08-26 15:08:00+05:30,1373.95,1374,1372.95,1373.35,18693
1183,2021-08-26 15:09:00+05:30,1373.35,1374.5,1373,1373.8,41914
1184,2021-08-26 15:10:00+05:30,1373.9,1375.4,1373.9,1375.2,46125
1185,2021-08-26 15:11:00+05:30,1375.15,1377,1375,1376.15,78754
1186,2021-08-26 15:12:00+05:30,1375.85,1376.5,1375.3,1376.4,49903
1187,2021-08-26 15:13:00+05:30,1376.35,1376.55,1375.6,1376.55,27698
1188,2021-08-26 15:14:00+05:30,1376,1377,1375.9,1376.7,50032
1189,2021-08-26 15:15:00+05:30,1376.55,1377.3,1376.05,1376.55,65790
1190,2021-08-26 15:16:00+05:30,1376.55,1377,1375.3,1376.95,52275
1191,2021-08-26 15:17:00+05:30,1376.4,1377.5,1376.05,1377.1,61047
1192,2021-08-26 15:18:00+05:30,1377.15,1377.5,1376,1377,54457
1193,2021-08-26 15:19:00+05:30,1376.6,1376.6,1375.05,1376,67022
1194,2021-08-26 15:20:00+05:30,1376.5,1377.1,1375.55,1376.6,77391
1195,2021-08-26 15:21:00+05:30,1377.4,1377.4,1375.55,1377.15,70284
1196,2021-08-26 15:22:00+05:30,1377.45,1377.45,1376.45,1376.9,21185
1197,2021-08-26 15:23:00+05:30,1376.75,1376.95,1376,1376.5,28320
1198,2021-08-26 15:24:00+05:30,1376.85,1377,1376.15,1377,29742
1199,2021-08-26 15:25:00+05:30,1376.8,1377.5,1376.7,1377,35355
1200,2021-08-26 15:26:00+05:30,1377.25,1377.25,1376.45,1377.25,24224
1201,2021-08-26 15:27:00+05:30,1376.85,1377.7,1376.5,1376.95,26694
1202,2021-08-26 15:28:00+05:30,1377,1377.5,1376.05,1376.5,29994
1203,2021-08-26 15:29:00+05:30,1376.5,1377,1376.5,1376.8,20085
1204,2021-08-27 09:15:00+05:30,1379,1384.8,1378,1382,123001
1205,2021-08-27 09:16:00+05:30,1382.65,1386,1381,1382,133795
1206,2021-08-27 09:17:00+05:30,1382.1,1384,1380,1380.4,107934
1207,2021-08-27 09:18:00+05:30,1380.8,1385,1380.15,1383.95,54199
1208,2021-08-27 09:19:00+05:30,1383.5,1386,1383.3,1385.4,97579
1209,2021-08-27 09:20:00+05:30,1385.55,1392.95,1384.75,1392.1,172092
1210,2021-08-27 09:21:00+05:30,1391.95,1391.95,1385.7,1386.25,103097
1211,2021-08-27 09:22:00+05:30,1385.9,1390,1385,1388.25,96493
1212,2021-08-27 09:23:00+05:30,1388.15,1388.5,1385.3,1387,71310
1213,2021-08-27 09:24:00+05:30,1387.4,1389.2,1387.3,1387.65,65616
1214,2021-08-27 09:25:00+05:30,1388,1389,1386,1388.7,45759
1215,2021-08-27 09:26:00+05:30,1388.65,1391,1388.05,1390.5,58327
1216,2021-08-27 09:27:00+05:30,1391,1391.25,1387.2,1388.4,57493
1217,2021-08-27 09:28:00+05:30,1388.8,1389.05,1383,1383.7,112560
1218,2021-08-27 09:29:00+05:30,1383.8,1385,1383.6,1384.35,30751
1219,2021-08-27 09:30:00+05:30,1384.1,1384.4,1382.1,1384,58052
1220,2021-08-27 09:31:00+05:30,1384,1385,1381.2,1384.35,65877
1221,2021-08-27 09:32:00+05:30,1384,1385.2,1383.3,1384.85,44763
1222,2021-08-27 09:33:00+05:30,1384.95,1386.35,1384.2,1384.8,45295
1223,2021-08-27 09:34:00+05:30,1384.55,1385,1382.95,1383.6,33890
1224,2021-08-27 09:35:00+05:30,1383.6,1384.5,1383.15,1384.3,17257
1225,2021-08-27 09:36:00+05:30,1384.75,1385.45,1384,1384,34566
1226,2021-08-27 09:37:00+05:30,1384,1385.8,1384,1385.1,26247
1227,2021-08-27 09:38:00+05:30,1384.95,1385.25,1384,1384.95,21160
1228,2021-08-27 09:39:00+05:30,1384.85,1385.7,1384.6,1385.1,18981
1229,2021-08-27 09:40:00+05:30,1384.9,1387.8,1384.45,1386.25,49284
1230,2021-08-27 09:41:00+05:30,1386.25,1387,1385.65,1386.4,27071
1231,2021-08-27 09:42:00+05:30,1386.15,1387,1385.5,1386.3,28197
1232,2021-08-27 09:43:00+05:30,1386.6,1387.6,1386.3,1386.85,28493
1233,2021-08-27 09:44:00+05:30,1386.9,1387.4,1385.25,1386.95,31820
1234,2021-08-27 09:45:00+05:30,1387,1390,1387,1389.4,48253
1235,2021-08-27 09:46:00+05:30,1389.85,1389.95,1387.7,1389.1,26054
1236,2021-08-27 09:47:00+05:30,1389.3,1389.5,1387.35,1388.4,21407
1237,2021-08-27 09:48:00+05:30,1388.5,1389.3,1387.5,1388.5,20953
1238,2021-08-27 09:49:00+05:30,1388.35,1389.2,1386.75,1387.5,24801
1239,2021-08-27 09:50:00+05:30,1388,1389.85,1387.5,1389.85,26086
1240,2021-08-27 09:51:00+05:30,1389.65,1389.9,1387.6,1387.65,18719
1241,2021-08-27 09:52:00+05:30,1387.8,1387.8,1386.25,1386.6,19014
1242,2021-08-27 09:53:00+05:30,1387.1,1387.45,1386.5,1387.45,20843
1243,2021-08-27 09:54:00+05:30,1387.7,1389,1387.7,1388.7,14315
1244,2021-08-27 09:55:00+05:30,1388.7,1388.7,1387,1387,9781
1245,2021-08-27 09:56:00+05:30,1386.7,1388,1386.5,1387.1,10272
1246,2021-08-27 09:57:00+05:30,1387.1,1388.9,1387,1388.5,8920
1247,2021-08-27 09:58:00+05:30,1388.45,1388.5,1387,1387,6224
1248,2021-08-27 09:59:00+05:30,1387.7,1387.7,1386.5,1386.8,10855
1249,2021-08-27 10:00:00+05:30,1386.5,1387,1384.05,1385.3,46662
1250,2021-08-27 10:01:00+05:30,1385.3,1385.7,1384.05,1385,24087
1251,2021-08-27 10:02:00+05:30,1384.5,1386,1384.5,1386,9022
1252,2021-08-27 10:03:00+05:30,1385.7,1388.8,1385.7,1388.1,22407
1253,2021-08-27 10:04:00+05:30,1388.1,1388.3,1385.1,1386.5,16143
1254,2021-08-27 10:05:00+05:30,1386.5,1386.5,1385.2,1386,8739
1255,2021-08-27 10:06:00+05:30,1385.8,1387.5,1385.8,1386.4,8442
1256,2021-08-27 10:07:00+05:30,1386.4,1387.5,1386,1387.2,7001
1257,2021-08-27 10:08:00+05:30,1387.2,1388,1386.9,1387.6,9416
1258,2021-08-27 10:09:00+05:30,1387.35,1388.4,1387,1388.15,18654
1259,2021-08-27 10:10:00+05:30,1388.5,1388.8,1388,1388.2,9674
1260,2021-08-27 10:11:00+05:30,1388.45,1388.45,1386.1,1386.65,8558
1261,2021-08-27 10:12:00+05:30,1386.5,1392.5,1386.5,1391.8,92645
1262,2021-08-27 10:13:00+05:30,1391.45,1391.7,1389.25,1389.55,36000
1263,2021-08-27 10:14:00+05:30,1389.9,1391.8,1389.55,1390.7,24458
1264,2021-08-27 10:15:00+05:30,1391.35,1392.65,1390.5,1390.55,34196
1265,2021-08-27 10:16:00+05:30,1390.5,1391.25,1388,1388.7,25927
1266,2021-08-27 10:17:00+05:30,1388.2,1388.8,1385.65,1388,31505
1267,2021-08-27 10:18:00+05:30,1388,1388.7,1387.5,1387.85,13493
1268,2021-08-27 10:19:00+05:30,1387.8,1388.7,1386.5,1387.85,11767
1269,2021-08-27 10:20:00+05:30,1388,1388.25,1387.4,1387.55,5043
1270,2021-08-27 10:21:00+05:30,1387.85,1388,1387,1387.45,8608
1271,2021-08-27 10:22:00+05:30,1388,1388,1387,1387.05,11223
1272,2021-08-27 10:23:00+05:30,1387.2,1387.2,1386.1,1386.7,10134
1273,2021-08-27 10:24:00+05:30,1386.5,1388.25,1386.3,1388,16983
1274,2021-08-27 10:25:00+05:30,1387.95,1389,1387.85,1388.8,7065
1275,2021-08-27 10:26:00+05:30,1388.75,1389,1388,1389,6806
1276,2021-08-27 10:27:00+05:30,1388.75,1390,1388.6,1389.9,8653
1277,2021-08-27 10:28:00+05:30,1389.9,1390,1387.2,1388.6,8477
1278,2021-08-27 10:29:00+05:30,1388.2,1389.55,1388,1389.25,9063
1279,2021-08-27 10:30:00+05:30,1389,1390,1389,1389.15,9624
1280,2021-08-27 10:31:00+05:30,1389.15,1392.6,1389.15,1391.4,34534
1281,2021-08-27 10:32:00+05:30,1391.45,1391.85,1390.3,1390.6,14299
1282,2021-08-27 10:33:00+05:30,1390.6,1392.95,1390.2,1392.95,37597
1283,2021-08-27 10:34:00+05:30,1394.1,1394.45,1391.95,1392.25,79406
1284,2021-08-27 10:35:00+05:30,1392.8,1394,1392.3,1393.15,26676
1285,2021-08-27 10:36:00+05:30,1393.6,1393.7,1390.45,1390.45,19712
1286,2021-08-27 10:37:00+05:30,1391.2,1392,1390.95,1391.7,20254
1287,2021-08-27 10:38:00+05:30,1391.95,1392,1390.5,1390.55,8591
1288,2021-08-27 10:39:00+05:30,1390.6,1391.35,1389,1389.6,28611
1289,2021-08-27 10:40:00+05:30,1389.65,1390.55,1388.9,1389.75,20957
1290,2021-08-27 10:41:00+05:30,1390,1390,1389.2,1389.55,11327
1291,2021-08-27 10:42:00+05:30,1389.55,1389.9,1389,1389.35,8456
1292,2021-08-27 10:43:00+05:30,1389,1389.3,1387.4,1387.85,36989
1293,2021-08-27 10:44:00+05:30,1388.25,1390,1385,1386.4,71923
1294,2021-08-27 10:45:00+05:30,1385.7,1387,1384.15,1386.6,47281
1295,2021-08-27 10:46:00+05:30,1386.5,1387.5,1385.5,1387.5,22207
1296,2021-08-27 10:47:00+05:30,1387.25,1387.75,1386.5,1387.25,11813
1297,2021-08-27 10:48:00+05:30,1387,1387.9,1386.6,1387.6,7291
1298,2021-08-27 10:49:00+05:30,1387.6,1388.9,1387,1388.05,9891
1299,2021-08-27 10:50:00+05:30,1388.35,1388.35,1386,1386.6,16737
1300,2021-08-27 10:51:00+05:30,1386.6,1387,1386.15,1386.65,10345
1301,2021-08-27 10:52:00+05:30,1387.2,1387.45,1386.5,1386.95,6849
1302,2021-08-27 10:53:00+05:30,1386.5,1387,1386.5,1386.5,4809
1303,2021-08-27 10:54:00+05:30,1386.5,1387,1386,1386,13740
1304,2021-08-27 10:55:00+05:30,1386,1389.6,1386,1388.95,20275
1305,2021-08-27 10:56:00+05:30,1389,1389,1388,1388,9041
1306,2021-08-27 10:57:00+05:30,1388,1388,1386.9,1387,6892
1307,2021-08-27 10:58:00+05:30,1387,1387.35,1386.5,1386.55,10973
1308,2021-08-27 10:59:00+05:30,1386.95,1387.5,1386.5,1387.45,3790
1309,2021-08-27 11:00:00+05:30,1387.45,1387.5,1386.2,1387,10460
1310,2021-08-27 11:01:00+05:30,1387.25,1388,1386.55,1388,3447
1311,2021-08-27 11:02:00+05:30,1388,1389.6,1387.8,1388.5,13809
1312,2021-08-27 11:03:00+05:30,1388.5,1389.2,1388.45,1388.9,13490
1313,2021-08-27 11:04:00+05:30,1388.9,1389.5,1388.85,1389.15,11469
1314,2021-08-27 11:05:00+05:30,1389.2,1389.7,1387.5,1388.9,14942
1315,2021-08-27 11:06:00+05:30,1388.65,1389.55,1388.1,1389.2,11741
1316,2021-08-27 11:07:00+05:30,1389.3,1389.8,1389.1,1389.15,9540
1317,2021-08-27 11:08:00+05:30,1389.15,1393,1389.15,1392.3,55687
1318,2021-08-27 11:09:00+05:30,1392.95,1393,1391,1391.95,28213
1319,2021-08-27 11:10:00+05:30,1391.5,1392,1390.5,1391.85,18227
1320,2021-08-27 11:11:00+05:30,1391.65,1392.25,1391,1391.95,27588
1321,2021-08-27 11:12:00+05:30,1391.75,1392,1390,1390.5,15602
1322,2021-08-27 11:13:00+05:30,1390.45,1390.5,1388.2,1389,27047
1323,2021-08-27 11:14:00+05:30,1388.85,1390.65,1388.85,1389.5,6837
1324,2021-08-27 11:15:00+05:30,1390.05,1390.4,1388.2,1389.1,9294
1325,2021-08-27 11:16:00+05:30,1389.45,1389.7,1388.2,1388.6,10216
1326,2021-08-27 11:17:00+05:30,1388.6,1388.9,1388.3,1388.7,6926
1327,2021-08-27 11:18:00+05:30,1388.7,1389.45,1387.2,1387.35,23743
1328,2021-08-27 11:19:00+05:30,1387.35,1387.7,1386.4,1387.35,23821
1329,2021-08-27 11:20:00+05:30,1387.35,1388,1387,1387.55,4390
1330,2021-08-27 11:21:00+05:30,1387.85,1388,1387.3,1388,7417
1331,2021-08-27 11:22:00+05:30,1387.6,1388,1387,1387.85,6023
1332,2021-08-27 11:23:00+05:30,1387.55,1387.85,1387,1387.65,10402
1333,2021-08-27 11:24:00+05:30,1387.6,1387.65,1386.65,1387.2,17530
1334,2021-08-27 11:25:00+05:30,1387.2,1387.55,1386.9,1387.5,7350
1335,2021-08-27 11:26:00+05:30,1387.5,1388,1387.05,1387.5,5135
1336,2021-08-27 11:27:00+05:30,1387.5,1388,1387.4,1387.75,6774
1337,2021-08-27 11:28:00+05:30,1387.5,1388,1387.25,1387.75,12249
1338,2021-08-27 11:29:00+05:30,1388,1388,1386.55,1386.65,17799
1339,2021-08-27 11:30:00+05:30,1387.1,1388,1386.65,1387.95,5231
1340,2021-08-27 11:31:00+05:30,1387.95,1388,1387,1387.9,12084
1341,2021-08-27 11:32:00+05:30,1387.9,1388,1387.85,1388,3790
1342,2021-08-27 11:33:00+05:30,1388,1388.85,1387.8,1388.25,15239
1343,2021-08-27 11:34:00+05:30,1388.25,1388.75,1387.75,1387.75,10210
1344,2021-08-27 11:35:00+05:30,1388,1388,1387.4,1387.85,6805
1345,2021-08-27 11:36:00+05:30,1387.95,1388,1387.5,1387.9,2996
1346,2021-08-27 11:37:00+05:30,1387.5,1388,1385.25,1385.45,36413
1347,2021-08-27 11:38:00+05:30,1385.7,1386.65,1385.25,1386,21088
1348,2021-08-27 11:39:00+05:30,1385.95,1386.55,1385.25,1385.65,24245
1349,2021-08-27 11:40:00+05:30,1385.7,1387.4,1385.65,1387.15,14069
1350,2021-08-27 11:41:00+05:30,1387.15,1387.25,1385.8,1386,16645
1351,2021-08-27 11:42:00+05:30,1385.95,1386,1385.5,1385.55,6189
1352,2021-08-27 11:43:00+05:30,1385.5,1385.95,1383,1383,40548
1353,2021-08-27 11:44:00+05:30,1383.05,1385,1383.05,1384.65,49210
1354,2021-08-27 11:45:00+05:30,1384.55,1385,1383.85,1383.85,16572
1355,2021-08-27 11:46:00+05:30,1384,1384.4,1383.7,1383.75,21628
1356,2021-08-27 11:47:00+05:30,1383.95,1384,1383.1,1384,19456
1357,2021-08-27 11:48:00+05:30,1384,1385.2,1384,1385,13568
1358,2021-08-27 11:49:00+05:30,1384.65,1385.2,1384.55,1385,7588
1359,2021-08-27 11:50:00+05:30,1385.2,1385.2,1384.15,1385.05,8415
1360,2021-08-27 11:51:00+05:30,1385,1386,1385,1385.4,13923
1361,2021-08-27 11:52:00+05:30,1385.2,1385.65,1384,1384.2,7212
1362,2021-08-27 11:53:00+05:30,1384.2,1385.15,1384,1384.85,6661
1363,2021-08-27 11:54:00+05:30,1384.85,1385,1384.5,1384.8,7802
1364,2021-08-27 11:55:00+05:30,1385.1,1385.15,1384.5,1384.9,4452
1365,2021-08-27 11:56:00+05:30,1385,1385,1384.55,1384.8,4750
1366,2021-08-27 11:57:00+05:30,1384.6,1385.5,1384.5,1385.25,5416
1367,2021-08-27 11:58:00+05:30,1385.3,1385.5,1384.1,1384.85,22090
1368,2021-08-27 11:59:00+05:30,1384.7,1384.9,1383.65,1383.65,26734
1369,2021-08-27 12:00:00+05:30,1383.5,1383.6,1380.4,1382.45,97204
1370,2021-08-27 12:01:00+05:30,1382.95,1384.2,1382,1384,30409
1371,2021-08-27 12:02:00+05:30,1384,1385.5,1383.5,1385.5,25260
1372,2021-08-27 12:03:00+05:30,1385.05,1386,1385.05,1385.4,11090
1373,2021-08-27 12:04:00+05:30,1385.9,1386,1384.5,1385.4,13721
1374,2021-08-27 12:05:00+05:30,1385.4,1385.9,1385.25,1385.7,12767
1375,2021-08-27 12:06:00+05:30,1385.7,1386,1384.65,1386,8502
1376,2021-08-27 12:07:00+05:30,1385.65,1386,1384,1384.5,15558
1377,2021-08-27 12:08:00+05:30,1384.5,1385.95,1384.45,1385.9,5180
1378,2021-08-27 12:09:00+05:30,1385.8,1385.95,1385.05,1385.4,7961
1379,2021-08-27 12:10:00+05:30,1385.4,1385.5,1384.75,1385.3,5905
1380,2021-08-27 12:11:00+05:30,1385,1385.6,1385,1385.55,6940
1381,2021-08-27 12:12:00+05:30,1385.6,1385.6,1384.4,1385.5,6193
1382,2021-08-27 12:13:00+05:30,1385,1385.7,1385,1385.7,5971
1383,2021-08-27 12:14:00+05:30,1385.5,1386,1385.15,1385.75,4876
1384,2021-08-27 12:15:00+05:30,1385.75,1386,1385,1385.35,12952
1385,2021-08-27 12:16:00+05:30,1385.35,1385.65,1384.7,1385.45,4386
1386,2021-08-27 12:17:00+05:30,1385.5,1385.5,1383,1383.1,15128
1387,2021-08-27 12:18:00+05:30,1383,1383.95,1383,1383,17658
1388,2021-08-27 12:19:00+05:30,1383,1383,1382.5,1382.7,7438
1389,2021-08-27 12:20:00+05:30,1383,1384.5,1382.75,1384.25,10003
1390,2021-08-27 12:21:00+05:30,1384.25,1385.75,1384,1385.75,6759
1391,2021-08-27 12:22:00+05:30,1385.5,1385.9,1385,1385.05,6842
1392,2021-08-27 12:23:00+05:30,1385.5,1385.95,1385,1385.9,4873
1393,2021-08-27 12:24:00+05:30,1385.65,1385.9,1385.15,1385.55,5051
1394,2021-08-27 12:25:00+05:30,1385.55,1385.9,1385,1385,7785
1395,2021-08-27 12:26:00+05:30,1385,1385.05,1383.85,1384.45,4851
1396,2021-08-27 12:27:00+05:30,1384.45,1384.95,1384,1384.65,4335
1397,2021-08-27 12:28:00+05:30,1384.65,1384.95,1384.1,1384.75,2813
1398,2021-08-27 12:29:00+05:30,1384.25,1385,1384.2,1385,11991
1399,2021-08-27 12:30:00+05:30,1384.9,1385,1384.05,1384.2,9933
1400,2021-08-27 12:31:00+05:30,1384,1384.3,1382.9,1383.75,13700
1401,2021-08-27 12:32:00+05:30,1383.75,1384.45,1382,1382.1,18165
1402,2021-08-27 12:33:00+05:30,1382.55,1383,1381.3,1383,29524
1403,2021-08-27 12:34:00+05:30,1383,1383,1381.85,1382.45,8739
1404,2021-08-27 12:35:00+05:30,1382.7,1383.5,1382.7,1383.4,7157
1405,2021-08-27 12:36:00+05:30,1383.1,1384,1383,1384,6648
1406,2021-08-27 12:37:00+05:30,1384,1384.4,1383.3,1383.75,6966
1407,2021-08-27 12:38:00+05:30,1383.6,1385,1383.55,1384.85,8288
1408,2021-08-27 12:39:00+05:30,1385,1385.4,1384.55,1384.6,7377
1409,2021-08-27 12:40:00+05:30,1384.55,1384.6,1383.55,1383.9,5038
1410,2021-08-27 12:41:00+05:30,1383.9,1383.9,1382.85,1383.8,9694
1411,2021-08-27 12:42:00+05:30,1383.8,1383.8,1381.2,1381.25,25478
1412,2021-08-27 12:43:00+05:30,1381.45,1381.8,1378.75,1379.5,73896
1413,2021-08-27 12:44:00+05:30,1380,1381.3,1379.5,1381,19855
1414,2021-08-27 12:45:00+05:30,1380.65,1381.45,1379.8,1380.05,13979
1415,2021-08-27 12:46:00+05:30,1380.1,1380.55,1376.25,1378,83031
1416,2021-08-27 12:47:00+05:30,1378,1379.3,1376.5,1378.75,36367
1417,2021-08-27 12:48:00+05:30,1378.7,1380.85,1378.4,1380.65,24791
1418,2021-08-27 12:49:00+05:30,1380.4,1381,1379.75,1380.4,14060
1419,2021-08-27 12:50:00+05:30,1380.4,1381,1380.2,1380.5,10424
1420,2021-08-27 12:51:00+05:30,1380.5,1383.3,1380.1,1381.95,28360
1421,2021-08-27 12:52:00+05:30,1382.35,1383,1381.8,1382.15,14429
1422,2021-08-27 12:53:00+05:30,1382.15,1382.85,1382.15,1382.4,11996
1423,2021-08-27 12:54:00+05:30,1382.25,1382.4,1380.1,1381.75,11588
1424,2021-08-27 12:55:00+05:30,1381.35,1381.8,1381,1381.8,9524
1425,2021-08-27 12:56:00+05:30,1381.75,1383.4,1381.35,1383.35,18254
1426,2021-08-27 12:57:00+05:30,1383.55,1384.7,1383.1,1384.5,20859
1427,2021-08-27 12:58:00+05:30,1384.4,1384.6,1383.05,1384,21577
1428,2021-08-27 12:59:00+05:30,1384,1384.5,1383.9,1384.4,6125
1429,2021-08-27 13:00:00+05:30,1384.35,1385.9,1384,1384,36450
1430,2021-08-27 13:01:00+05:30,1383.9,1385.5,1383.15,1385.1,14200
1431,2021-08-27 13:02:00+05:30,1385,1385.6,1384.9,1385.05,6940
1432,2021-08-27 13:03:00+05:30,1385.1,1385.5,1384.95,1385.5,4507
1433,2021-08-27 13:04:00+05:30,1385.25,1385.5,1383.9,1384.9,5861
1434,2021-08-27 13:05:00+05:30,1384.7,1385,1383.8,1384.5,7240
1435,2021-08-27 13:06:00+05:30,1384.05,1384.5,1383.35,1384.05,5817
1436,2021-08-27 13:07:00+05:30,1384.5,1385,1384,1385,11412
1437,2021-08-27 13:08:00+05:30,1384.6,1385,1384.45,1385,8730
1438,2021-08-27 13:09:00+05:30,1384.9,1387.55,1384.6,1386.7,62833
1439,2021-08-27 13:10:00+05:30,1386.25,1389,1386.25,1388.45,52265
1440,2021-08-27 13:11:00+05:30,1388.5,1389,1386.9,1388,39412
1441,2021-08-27 13:12:00+05:30,1388.5,1388.5,1387.45,1387.7,9573
1442,2021-08-27 13:13:00+05:30,1387.4,1387.8,1387,1387.1,8744
1443,2021-08-27 13:14:00+05:30,1387.5,1387.95,1387,1387.8,9174
1444,2021-08-27 13:15:00+05:30,1387.75,1389,1387.55,1387.55,30984
1445,2021-08-27 13:16:00+05:30,1388,1388,1386.3,1386.55,12601
1446,2021-08-27 13:17:00+05:30,1386.55,1386.55,1384.45,1384.7,19552
1447,2021-08-27 13:18:00+05:30,1384.7,1385.8,1384.7,1385.6,11985
1448,2021-08-27 13:19:00+05:30,1385.6,1385.6,1385,1385.5,7059
1449,2021-08-27 13:20:00+05:30,1385.8,1387,1385.45,1385.95,10935
1450,2021-08-27 13:21:00+05:30,1385.95,1386,1385.4,1385.9,3812
1451,2021-08-27 13:22:00+05:30,1385.75,1386,1384.45,1385,10706
1452,2021-08-27 13:23:00+05:30,1384.7,1386,1384.65,1386,4262
1453,2021-08-27 13:24:00+05:30,1386,1386.8,1385.4,1386.3,4731
1454,2021-08-27 13:25:00+05:30,1386.3,1386.7,1385.4,1386.1,4947
1455,2021-08-27 13:26:00+05:30,1386.65,1386.9,1385.9,1386.8,8192
1456,2021-08-27 13:27:00+05:30,1386.8,1387,1386.25,1386.25,5267
